# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 249         4.979       52.644      -2.40       Berkhout    
# 269         5.520       52.458      -3.70       Lelystad    
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    Q
  269,20231201,    7,    0
  269,20231201,    8,    2
  269,20231201,    9,   21
  269,20231201,   10,   52
  269,20231201,   11,   87
  269,20231201,   12,   94
  269,20231201,   13,   83
  269,20231201,   14,   60
  269,20231201,   15,   25
  269,20231201,   16,    2
  269,20231201,   17,    0
  269,20231201,   18,    0
  269,20231201,   19,    0
  269,20231201,   20,    0
  269,20231201,   21,    0
  269,20231201,   22,    0
  269,20231201,   23,    0
  269,20231201,   24,    0
  269,20231202,    1,    0
  269,20231202,    2,    0
  269,20231202,    3,    0
  269,20231202,    4,    0
  269,20231202,    5,    0
  269,20231202,    6,    0
  269,20231202,    7,    0
  269,20231202,    8,    3
  269,20231202,    9,   18
  269,20231202,   10,   33
  269,20231202,   11,   38
  269,20231202,   12,   30
  269,20231202,   13,   45
  269,20231202,   14,   27
  269,20231202,   15,   17
  269,20231202,   16,    1
  269,20231202,   17,    0
  269,20231202,   18,    0
  269,20231202,   19,    0
  269,20231202,   20,    0
  269,20231202,   21,    0
  269,20231202,   22,    0
  269,20231202,   23,    0
  269,20231202,   24,    0
  269,20231203,    1,    0
  269,20231203,    2,    0
  269,20231203,    3,    0
  269,20231203,    4,    0
  269,20231203,    5,    0
  269,20231203,    6,    0
  269,20231203,    7,    0
  269,20231203,    8,    2
  269,20231203,    9,   24
  269,20231203,   10,   41
  269,20231203,   11,   74
  269,20231203,   12,   59
  269,20231203,   13,   40
  269,20231203,   14,   23
  269,20231203,   15,   16
  269,20231203,   16,    1
  269,20231203,   17,    0
  269,20231203,   18,    0
  269,20231203,   19,    0
  269,20231203,   20,    0
  269,20231203,   21,    0
  269,20231203,   22,    0
  269,20231203,   23,    0
  269,20231203,   24,    0
  269,20231204,    1,    0
  269,20231204,    2,    0
  269,20231204,    3,    0
  269,20231204,    4,    0
  269,20231204,    5,    0
  269,20231204,    6,    0
  269,20231204,    7,    0
  269,20231204,    8,    1
  269,20231204,    9,   16
  269,20231204,   10,   28
  269,20231204,   11,   37
  269,20231204,   12,   28
  269,20231204,   13,   14
  269,20231204,   14,   20
  269,20231204,   15,    7
  269,20231204,   16,    2
  269,20231204,   17,    0
  269,20231204,   18,    0
  269,20231204,   19,    0
  269,20231204,   20,    0
  269,20231204,   21,    0
  269,20231204,   22,    0
  269,20231204,   23,    0
  269,20231204,   24,    0
  269,20231205,    1,    0
  269,20231205,    2,    0
  269,20231205,    3,    0
  269,20231205,    4,    0
  269,20231205,    5,    0
  269,20231205,    6,    0
  269,20231205,    7,    0
  269,20231205,    8,    1
  269,20231205,    9,    7
  269,20231205,   10,   13
  269,20231205,   11,   15
  269,20231205,   12,   21
  269,20231205,   13,   13
  269,20231205,   14,    9
  269,20231205,   15,    5
  269,20231205,   16,    1
  269,20231205,   17,    0
  269,20231205,   18,    0
  269,20231205,   19,    0
  269,20231205,   20,    0
  269,20231205,   21,    0
  269,20231205,   22,    0
  269,20231205,   23,    0
  269,20231205,   24,    0
  269,20231206,    1,    0
  269,20231206,    2,    0
  269,20231206,    3,    0
  269,20231206,    4,    0
  269,20231206,    5,    0
  269,20231206,    6,    0
  269,20231206,    7,    0
  269,20231206,    8,    0
  269,20231206,    9,    9
  269,20231206,   10,   24
  269,20231206,   11,   59
  269,20231206,   12,   41
  269,20231206,   13,   32
  269,20231206,   14,   47
  269,20231206,   15,    8
  269,20231206,   16,    1
  269,20231206,   17,    0
  269,20231206,   18,    0
  269,20231206,   19,    0
  269,20231206,   20,    0
  269,20231206,   21,    0
  269,20231206,   22,    0
  269,20231206,   23,    0
  269,20231206,   24,    0
  269,20231207,    1,    0
  269,20231207,    2,    0
  269,20231207,    3,    0
  269,20231207,    4,    0
  269,20231207,    5,    0
  269,20231207,    6,    0
  269,20231207,    7,    0
  269,20231207,    8,    1
  269,20231207,    9,    7
  269,20231207,   10,   15
  269,20231207,   11,   19
  269,20231207,   12,   17
  269,20231207,   13,   15
  269,20231207,   14,   13
  269,20231207,   15,    8
  269,20231207,   16,    1
  269,20231207,   17,    0
  269,20231207,   18,    0
  269,20231207,   19,    0
  269,20231207,   20,    0
  269,20231207,   21,    0
  269,20231207,   22,    0
  269,20231207,   23,    0
  269,20231207,   24,    0
  269,20231208,    1,    0
  269,20231208,    2,    0
  269,20231208,    3,    0
  269,20231208,    4,    0
  269,20231208,    5,    0
  269,20231208,    6,    0
  269,20231208,    7,    0
  269,20231208,    8,    0
  269,20231208,    9,    2
  269,20231208,   10,    6
  269,20231208,   11,    8
  269,20231208,   12,   16
  269,20231208,   13,   17
  269,20231208,   14,   21
  269,20231208,   15,    5
  269,20231208,   16,    1
  269,20231208,   17,    0
  269,20231208,   18,    0
  269,20231208,   19,    0
  269,20231208,   20,    0
  269,20231208,   21,    0
  269,20231208,   22,    0
  269,20231208,   23,    0
  269,20231208,   24,    0
  269,20231209,    1,    0
  269,20231209,    2,    0
  269,20231209,    3,    0
  269,20231209,    4,    0
  269,20231209,    5,    0
  269,20231209,    6,    0
  269,20231209,    7,    0
  269,20231209,    8,    1
  269,20231209,    9,    8
  269,20231209,   10,   12
  269,20231209,   11,   22
  269,20231209,   12,   21
  269,20231209,   13,   13
  269,20231209,   14,    5
  269,20231209,   15,    2
  269,20231209,   16,    0
  269,20231209,   17,    0
  269,20231209,   18,    0
  269,20231209,   19,    0
  269,20231209,   20,    0
  269,20231209,   21,    0
  269,20231209,   22,    0
  269,20231209,   23,    0
  269,20231209,   24,    0
  269,20231210,    1,    0
  269,20231210,    2,    0
  269,20231210,    3,    0
  269,20231210,    4,    0
  269,20231210,    5,    0
  269,20231210,    6,    0
  269,20231210,    7,    0
  269,20231210,    8,    0
  269,20231210,    9,    4
  269,20231210,   10,    8
  269,20231210,   11,   19
  269,20231210,   12,   29
  269,20231210,   13,   29
  269,20231210,   14,   21
  269,20231210,   15,    8
  269,20231210,   16,    0
  269,20231210,   17,    0
  269,20231210,   18,    0
  269,20231210,   19,    0
  269,20231210,   20,    0
  269,20231210,   21,    0
  269,20231210,   22,    0
  269,20231210,   23,    0
  269,20231210,   24,    0
  269,20231211,    1,    0
  269,20231211,    2,    0
  269,20231211,    3,    0
  269,20231211,    4,    0
  269,20231211,    5,    0
  269,20231211,    6,    0
  269,20231211,    7,    0
  269,20231211,    8,    0
  269,20231211,    9,    5
  269,20231211,   10,   18
  269,20231211,   11,   24
  269,20231211,   12,   34
  269,20231211,   13,   43
  269,20231211,   14,   20
  269,20231211,   15,    9
  269,20231211,   16,    1
  269,20231211,   17,    0
  269,20231211,   18,    0
  269,20231211,   19,    0
  269,20231211,   20,    0
  269,20231211,   21,    0
  269,20231211,   22,    0
  269,20231211,   23,    0
  269,20231211,   24,    0
  269,20231212,    1,    0
  269,20231212,    2,    0
  269,20231212,    3,    0
  269,20231212,    4,    0
  269,20231212,    5,    0
  269,20231212,    6,    0
  269,20231212,    7,    0
  269,20231212,    8,    1
  269,20231212,    9,    8
  269,20231212,   10,   14
  269,20231212,   11,   34
  269,20231212,   12,   41
  269,20231212,   13,   37
  269,20231212,   14,   25
  269,20231212,   15,    4
  269,20231212,   16,    1
  269,20231212,   17,    0
  269,20231212,   18,    0
  269,20231212,   19,    0
  269,20231212,   20,    0
  269,20231212,   21,    0
  269,20231212,   22,    0
  269,20231212,   23,    0
  269,20231212,   24,    0
  269,20231213,    1,    0
  269,20231213,    2,    0
  269,20231213,    3,    0
  269,20231213,    4,    0
  269,20231213,    5,    0
  269,20231213,    6,    0
  269,20231213,    7,    0
  269,20231213,    8,    1
  269,20231213,    9,    6
  269,20231213,   10,   17
  269,20231213,   11,   24
  269,20231213,   12,   22
  269,20231213,   13,   18
  269,20231213,   14,    7
  269,20231213,   15,    5
  269,20231213,   16,    1
  269,20231213,   17,    0
  269,20231213,   18,    0
  269,20231213,   19,    0
  269,20231213,   20,    0
  269,20231213,   21,    0
  269,20231213,   22,    0
  269,20231213,   23,    0
  269,20231213,   24,    0
  269,20231214,    1,    0
  269,20231214,    2,    0
  269,20231214,    3,    0
  269,20231214,    4,    0
  269,20231214,    5,    0
  269,20231214,    6,    0
  269,20231214,    7,    0
  269,20231214,    8,    0
  269,20231214,    9,    4
  269,20231214,   10,   19
  269,20231214,   11,   53
  269,20231214,   12,   59
  269,20231214,   13,   36
  269,20231214,   14,   33
  269,20231214,   15,   11
  269,20231214,   16,    1
  269,20231214,   17,    0
  269,20231214,   18,    0
  269,20231214,   19,    0
  269,20231214,   20,    0
  269,20231214,   21,    0
  269,20231214,   22,    0
  269,20231214,   23,    0
  269,20231214,   24,    0
  269,20231215,    1,    0
  269,20231215,    2,    0
  269,20231215,    3,    0
  269,20231215,    4,    0
  269,20231215,    5,    0
  269,20231215,    6,    0
  269,20231215,    7,    0
  269,20231215,    8,    1
  269,20231215,    9,    9
  269,20231215,   10,   21
  269,20231215,   11,   31
  269,20231215,   12,   50
  269,20231215,   13,   42
  269,20231215,   14,   26
  269,20231215,   15,    8
  269,20231215,   16,    1
  269,20231215,   17,    0
  269,20231215,   18,    0
  269,20231215,   19,    0
  269,20231215,   20,    0
  269,20231215,   21,    0
  269,20231215,   22,    0
  269,20231215,   23,    0
  269,20231215,   24,    0
  269,20231216,    1,    0
  269,20231216,    2,    0
  269,20231216,    3,    0
  269,20231216,    4,    0
  269,20231216,    5,    0
  269,20231216,    6,    0
  269,20231216,    7,    0
  269,20231216,    8,    2
  269,20231216,    9,   12
  269,20231216,   10,   10
  269,20231216,   11,    7
  269,20231216,   12,    8
  269,20231216,   13,   10
  269,20231216,   14,    9
  269,20231216,   15,    5
  269,20231216,   16,    0
  269,20231216,   17,    0
  269,20231216,   18,    0
  269,20231216,   19,    0
  269,20231216,   20,    0
  269,20231216,   21,    0
  269,20231216,   22,    0
  269,20231216,   23,    0
  269,20231216,   24,    0
  269,20231217,    1,    0
  269,20231217,    2,    0
  269,20231217,    3,    0
  269,20231217,    4,    0
  269,20231217,    5,    0
  269,20231217,    6,    0
  269,20231217,    7,    0
  269,20231217,    8,    0
  269,20231217,    9,    5
  269,20231217,   10,   13
  269,20231217,   11,   21
  269,20231217,   12,   29
  269,20231217,   13,   67
  269,20231217,   14,   51
  269,20231217,   15,   23
  269,20231217,   16,    2
  269,20231217,   17,    0
  269,20231217,   18,    0
  269,20231217,   19,    0
  269,20231217,   20,    0
  269,20231217,   21,    0
  269,20231217,   22,    0
  269,20231217,   23,    0
  269,20231217,   24,    0
  269,20231218,    1,    0
  269,20231218,    2,    0
  269,20231218,    3,    0
  269,20231218,    4,    0
  269,20231218,    5,    0
  269,20231218,    6,    0
  269,20231218,    7,    0
  269,20231218,    8,    1
  269,20231218,    9,    6
  269,20231218,   10,   14
  269,20231218,   11,   18
  269,20231218,   12,   23
  269,20231218,   13,   18
  269,20231218,   14,   17
  269,20231218,   15,    4
  269,20231218,   16,    1
  269,20231218,   17,    0
  269,20231218,   18,    0
  269,20231218,   19,    0
  269,20231218,   20,    0
  269,20231218,   21,    0
  269,20231218,   22,    0
  269,20231218,   23,    0
  269,20231218,   24,    0
  269,20231219,    1,    0
  269,20231219,    2,    0
  269,20231219,    3,    0
  269,20231219,    4,    0
  269,20231219,    5,    0
  269,20231219,    6,    0
  269,20231219,    7,    0
  269,20231219,    8,    0
  269,20231219,    9,    2
  269,20231219,   10,    6
  269,20231219,   11,   14
  269,20231219,   12,   14
  269,20231219,   13,    9
  269,20231219,   14,    5
  269,20231219,   15,    4
  269,20231219,   16,    0
  269,20231219,   17,    0
  269,20231219,   18,    0
  269,20231219,   19,    0
  269,20231219,   20,    0
  269,20231219,   21,    0
  269,20231219,   22,    0
  269,20231219,   23,    0
  269,20231219,   24,    0
  269,20231220,    1,    0
  269,20231220,    2,    0
  269,20231220,    3,    0
  269,20231220,    4,    0
  269,20231220,    5,    0
  269,20231220,    6,    0
  269,20231220,    7,    0
  269,20231220,    8,    0
  269,20231220,    9,    3
  269,20231220,   10,   21
  269,20231220,   11,   69
  269,20231220,   12,   62
  269,20231220,   13,   28
  269,20231220,   14,   16
  269,20231220,   15,   11
  269,20231220,   16,    1
  269,20231220,   17,    0
  269,20231220,   18,    0
  269,20231220,   19,    0
  269,20231220,   20,    0
  269,20231220,   21,    0
  269,20231220,   22,    0
  269,20231220,   23,    0
  269,20231220,   24,    0
  269,20231221,    1,    0
  269,20231221,    2,    0
  269,20231221,    3,    0
  269,20231221,    4,    0
  269,20231221,    5,    0
  269,20231221,    6,    0
  269,20231221,    7,    0
  269,20231221,    8,    0
  269,20231221,    9,    3
  269,20231221,   10,    7
  269,20231221,   11,   12
  269,20231221,   12,   18
  269,20231221,   13,   19
  269,20231221,   14,   14
  269,20231221,   15,   15
  269,20231221,   16,    1
  269,20231221,   17,    0
  269,20231221,   18,    0
  269,20231221,   19,    0
  269,20231221,   20,    0
  269,20231221,   21,    0
  269,20231221,   22,    0
  269,20231221,   23,    0
  269,20231221,   24,    0
  269,20231222,    1,    0
  269,20231222,    2,    0
  269,20231222,    3,    0
  269,20231222,    4,    0
  269,20231222,    5,    0
  269,20231222,    6,    0
  269,20231222,    7,    0
  269,20231222,    8,    1
  269,20231222,    9,    4
  269,20231222,   10,   11
  269,20231222,   11,   21
  269,20231222,   12,   34
  269,20231222,   13,   23
  269,20231222,   14,   18
  269,20231222,   15,    6
  269,20231222,   16,    0
  269,20231222,   17,    0
  269,20231222,   18,    0
  269,20231222,   19,    0
  269,20231222,   20,    0
  269,20231222,   21,    0
  269,20231222,   22,    0
  269,20231222,   23,    0
  269,20231222,   24,    0
  269,20231223,    1,    0
  269,20231223,    2,    0
  269,20231223,    3,    0
  269,20231223,    4,    0
  269,20231223,    5,    0
  269,20231223,    6,    0
  269,20231223,    7,    0
  269,20231223,    8,    0
  269,20231223,    9,    2
  269,20231223,   10,    5
  269,20231223,   11,    7
  269,20231223,   12,   17
  269,20231223,   13,   15
  269,20231223,   14,   17
  269,20231223,   15,   10
  269,20231223,   16,    1
  269,20231223,   17,    0
  269,20231223,   18,    0
  269,20231223,   19,    0
  269,20231223,   20,    0
  269,20231223,   21,    0
  269,20231223,   22,    0
  269,20231223,   23,    0
  269,20231223,   24,    0
  269,20231224,    1,    0
  269,20231224,    2,    0
  269,20231224,    3,    0
  269,20231224,    4,    0
  269,20231224,    5,    0
  269,20231224,    6,    0
  269,20231224,    7,    0
  269,20231224,    8,    0
  269,20231224,    9,    3
  269,20231224,   10,    7
  269,20231224,   11,   10
  269,20231224,   12,    8
  269,20231224,   13,    6
  269,20231224,   14,    3
  269,20231224,   15,    1
  269,20231224,   16,    0
  269,20231224,   17,    0
  269,20231224,   18,    0
  269,20231224,   19,    0
  269,20231224,   20,    0
  269,20231224,   21,    0
  269,20231224,   22,    0
  269,20231224,   23,    0
  269,20231224,   24,    0
  269,20231225,    1,    0
  269,20231225,    2,    0
  269,20231225,    3,    0
  269,20231225,    4,    0
  269,20231225,    5,    0
  269,20231225,    6,    0
  269,20231225,    7,    0
  269,20231225,    8,    0
  269,20231225,    9,    6
  269,20231225,   10,   18
  269,20231225,   11,   21
  269,20231225,   12,   41
  269,20231225,   13,   37
  269,20231225,   14,   44
  269,20231225,   15,    9
  269,20231225,   16,    1
  269,20231225,   17,    0
  269,20231225,   18,    0
  269,20231225,   19,    0
  269,20231225,   20,    0
  269,20231225,   21,    0
  269,20231225,   22,    0
  269,20231225,   23,    0
  269,20231225,   24,    0
  269,20231226,    1,    0
  269,20231226,    2,    0
  269,20231226,    3,    0
  269,20231226,    4,    0
  269,20231226,    5,    0
  269,20231226,    6,    0
  269,20231226,    7,    0
  269,20231226,    8,    0
  269,20231226,    9,    8
  269,20231226,   10,   27
  269,20231226,   11,   26
  269,20231226,   12,   30
  269,20231226,   13,   21
  269,20231226,   14,   20
  269,20231226,   15,    8
  269,20231226,   16,    1
  269,20231226,   17,    0
  269,20231226,   18,    0
  269,20231226,   19,    0
  269,20231226,   20,    0
  269,20231226,   21,    0
  269,20231226,   22,    0
  269,20231226,   23,    0
  269,20231226,   24,    0
  269,20231227,    1,    0
  269,20231227,    2,    0
  269,20231227,    3,    0
  269,20231227,    4,    0
  269,20231227,    5,    0
  269,20231227,    6,    0
  269,20231227,    7,    0
  269,20231227,    8,    0
  269,20231227,    9,    2
  269,20231227,   10,    6
  269,20231227,   11,    7
  269,20231227,   12,    8
  269,20231227,   13,    9
  269,20231227,   14,   11
  269,20231227,   15,    8
  269,20231227,   16,    1
  269,20231227,   17,    0
  269,20231227,   18,    0
  269,20231227,   19,    0
  269,20231227,   20,    0
  269,20231227,   21,    0
  269,20231227,   22,    0
  269,20231227,   23,    0
  269,20231227,   24,    0
  269,20231228,    1,    0
  269,20231228,    2,    0
