WAARNEMINGDATUM HH NTU_h
2020-09-11 21 7.4
2021-09-11 00 2
2021-09-11 01 5.5
2021-09-11 03 1.25
2021-09-11 04 2
2021-09-11 05 2
2021-09-11 09 8
2021-09-11 13 2
2021-09-11 14 2
2021-09-11 15 2
2021-09-11 16 2.66666666666667
2021-09-11 21 11
2021-09-11 22 6.5
2021-09-11 23 4
2020-10-11 00 11
2020-10-11 01 11
2020-10-11 02 11.3333333333333
2020-10-11 03 11
2020-10-11 04 11
2020-10-11 08 11
2020-10-11 09 11
2020-10-11 10 11
2020-10-11 11 15.6666666666667
2020-10-11 12 11
2020-10-11 14 10
2020-10-11 15 11
2020-10-11 16 14
2020-10-11 17 14
2020-10-11 20 15.3333333333333
2020-10-11 21 13
2020-10-11 22 12
2020-10-11 23 12
2021-10-11 00 9
2021-10-11 01 8
2021-10-11 02 9
2021-10-11 03 9
2021-10-11 04 8.16666666666667
2021-10-11 06 8.33333333333333
2021-10-11 07 8
2021-10-11 08 8.4
2021-10-11 09 8.5
2021-10-11 10 8
2021-10-11 11 9
2021-10-11 12 8.5
2021-10-11 15 8
2021-10-11 17 7
2021-10-11 18 8
2021-10-11 19 8
2021-10-11 20 8
2021-10-11 21 8
2021-10-11 22 7
2021-10-11 23 7
2020-11-11 00 14
2020-11-11 05 24
2020-11-11 06 7
2020-11-11 08 12
2020-11-11 09 14
2020-11-11 10 12
2020-11-11 11 12
2020-11-11 12 12
2020-11-11 14 4
2020-11-11 17 7
2020-11-11 20 3
2020-11-11 21 3
2020-11-11 22 3
2020-11-11 23 3.5
2021-11-11 00 8
2020-12-11 00 20
2020-12-11 01 20
2020-12-11 03 21
2020-12-11 04 21
2020-12-11 06 21
2020-12-11 08 22
2020-12-11 09 22
2020-12-11 10 22
2020-12-11 11 24
2020-12-11 12 23
2020-12-11 13 26.75
2020-12-11 14 27.5
2020-12-11 17 26
2020-12-11 18 27
2020-12-11 20 26
2020-12-11 21 25
2020-12-11 22 25
2021-12-11 00 13
2021-12-11 01 11
2021-12-11 02 10
2021-12-11 03 10
2021-12-11 04 9
2021-12-11 06 9
2021-12-11 07 10
2021-12-11 08 9
2021-12-11 10 10
2021-12-11 14 9
2021-12-11 15 7.66666666666667
2021-12-11 16 7
2021-12-11 17 7
2021-12-11 18 8
2021-12-11 19 8
2021-12-11 20 8.66666666666667
2021-12-11 23 15
2020-01-12 00 774.5
2020-01-12 01 741.833333333333
2020-01-12 02 660.25
2020-01-12 03 680.583333333333
2020-01-12 04 649.416666666667
2020-01-12 05 720.333333333333
2020-01-12 06 721.166666666667
2020-01-12 07 619.25
2020-01-12 08 743
2020-01-12 09 775.75
2020-01-12 10 750.083333333333
2020-01-12 11 790.75
2020-01-12 12 741.416666666667
2020-01-12 13 727.833333333333
2020-01-12 14 774.666666666667
2020-01-12 15 675.416666666667
2020-01-12 16 738.833333333333
2020-01-12 17 779.5
2020-01-12 18 715.166666666667
2020-01-12 19 730
2020-01-12 20 704.916666666667
2020-01-12 21 506.75
2020-01-12 22 522.5
2020-01-12 23 511.25
2021-01-12 00 253
2021-01-12 01 263
2021-01-12 02 38
2021-01-12 03 120.666666666667
2021-01-12 04 40.6666666666667
2021-01-12 05 276
2021-01-12 06 111
2021-01-12 08 30
2021-01-12 09 214
2021-01-12 10 241
2021-01-12 11 248
2021-01-12 12 258.5
2021-01-12 13 141.5
2021-01-12 14 137.5
2021-01-12 16 236
2021-01-12 18 31
2021-01-12 19 237
2021-01-12 20 215
2021-01-12 23 191
2020-02-12 00 81
2020-02-12 01 75
2020-02-12 02 78.5
2020-02-12 04 93.5
2020-02-12 05 94
2020-02-12 06 89.5
2020-02-12 07 89
2020-02-12 08 89.5
2020-02-12 09 92
2020-02-12 11 93
2020-02-12 12 92
2020-02-12 13 86
2020-02-12 15 88.5
2020-02-12 17 71
2020-02-12 18 66
2020-02-12 19 60
2020-02-12 20 60.5
2020-02-12 21 59
2020-02-12 22 61
2020-02-12 23 58
2020-03-12 01 87
2020-03-12 02 87
2020-03-12 04 95.5
2020-03-12 09 98
2020-03-12 11 104
2020-03-12 12 99
2020-03-12 13 104
2020-03-12 14 105
2020-03-12 15 106.666666666667
2020-03-12 16 109
2020-03-12 18 106
2020-03-12 19 115
2020-03-12 20 125
2020-03-12 21 122.75
2020-03-12 22 111
2020-03-12 23 112
2020-04-12 00 13
2020-04-12 01 12.375
2020-04-12 02 13
2020-04-12 03 12.8888888888889
2020-04-12 04 13
2020-04-12 05 13
2020-04-12 06 12.4
2020-04-12 07 12
2020-04-12 08 12.5714285714286
2020-04-12 09 13
2020-04-12 10 13
2020-04-12 11 12
2020-04-12 12 12
2020-04-12 13 11
2020-04-12 14 10
2020-04-12 22 32
2020-04-12 23 56
2021-04-12 00 40
2021-04-12 02 39
2021-04-12 03 36
2021-04-12 04 36
2021-04-12 05 35
2021-04-12 07 34
2021-04-12 08 34
2021-04-12 11 34
2021-04-12 12 36
2021-04-12 13 44
2021-04-12 15 46
2021-04-12 16 45.5
2021-04-12 17 45
2021-04-12 19 47.5
2021-04-12 20 45.5
2021-04-12 21 44.5
2021-04-12 22 39
2020-05-12 01 40.5
2020-05-12 02 41
2020-05-12 03 43
2020-05-12 05 39
2020-05-12 06 50
2020-05-12 07 33.25
2020-05-12 08 32
2020-05-12 09 27
2020-05-12 11 29
2020-05-12 12 33.5
2020-05-12 14 35
2020-05-12 15 36
2020-05-12 16 39
2020-05-12 17 41.3333333333333
2020-05-12 18 41
2020-05-12 19 43
2020-05-12 20 49
2020-05-12 22 52
2020-05-12 23 51
2021-05-12 02 12
2021-05-12 03 13.5
2021-05-12 05 12
2021-05-12 06 12
2021-05-12 07 14
2021-05-12 08 16
2021-05-12 09 16
2021-05-12 10 17.5
2021-05-12 12 18.5
2021-05-12 13 19
2021-05-12 14 18
2021-05-12 15 15
2021-05-12 16 16
2021-05-12 17 15
2021-05-12 18 15
2021-05-12 19 15
2021-05-12 20 14.5
2021-05-12 21 14
2021-05-12 23 14
2020-06-12 02 17
2020-06-12 03 17
2020-06-12 04 16
2020-06-12 05 17
2020-06-12 06 16
2020-06-12 07 16
2020-06-12 09 15
2020-06-12 10 15
2020-06-12 12 13
2020-06-12 13 12.5
2020-06-12 14 13
2020-06-12 15 11.5
2020-06-12 18 12
2020-06-12 19 12
2020-06-12 20 11.5
2020-06-12 21 10.75
2020-06-12 22 10.3333333333333
2020-06-12 23 10
2021-06-12 00 272
2021-06-12 01 12
2021-06-12 02 9.33333333333333
2021-06-12 04 14
2021-06-12 06 13
2021-06-12 07 14
2021-06-12 08 14
2021-06-12 09 15
2021-06-12 10 16
2021-06-12 11 18
2021-06-12 13 18
2021-06-12 14 17
2021-06-12 15 21.6666666666667
2021-06-12 16 27
2021-06-12 17 24.5
2021-06-12 18 27.6666666666667
2021-06-12 19 24
2021-06-12 20 24
2021-06-12 21 25
2021-06-12 22 34.75
2021-06-12 23 20.3333333333333
2020-07-12 00 19
2020-07-12 01 19
2020-07-12 07 17
2020-07-12 08 17
2020-07-12 09 17
2020-07-12 10 16.5
2020-07-12 11 17
2020-07-12 12 15
2020-07-12 13 16
2020-07-12 14 16.3333333333333
2020-07-12 15 18
2020-07-12 17 17
2020-07-12 19 16
2020-07-12 20 16
2020-07-12 22 16
2021-07-12 01 10.5
2021-07-12 02 6.5
2021-07-12 03 6
2021-07-12 07 6
2021-07-12 11 6
2021-07-12 13 5
2021-07-12 18 5.5
2021-07-12 21 11
2021-07-12 22 13
2020-08-12 00 4
2020-08-12 01 4
2020-08-12 11 7
2020-08-12 17 4
2021-08-12 04 14.25
2021-08-12 05 13.75
2021-08-12 06 13
2021-08-12 07 12
2021-08-12 08 11
2021-08-12 09 11
2021-08-12 10 11
2021-08-12 12 11.25
2021-08-12 13 11
2021-08-12 17 4
2021-08-12 18 4
2021-08-12 19 4
2021-08-12 22 6.5
2021-08-12 23 5
2020-09-12 00 14.6666666666667
2020-09-12 01 21
2020-09-12 04 8
2020-09-12 06 5
2020-09-12 08 6
2020-09-12 09 6
2020-09-12 10 8.5
2020-09-12 12 12
2020-09-12 13 8
2020-09-12 14 9
2020-09-12 16 9
2020-09-12 17 11
2020-09-12 18 13
2020-09-12 19 8
2020-09-12 20 10.5
2020-09-12 22 6
2020-09-12 23 10
2021-09-12 00 3.5
2021-09-12 01 3.33333333333333
2021-09-12 03 4
2021-09-12 04 5.75
2021-09-12 05 4
2021-09-12 10 4
2021-09-12 11 4
2021-09-12 13 4.33333333333333
2021-09-12 14 4.5
2021-09-12 16 5
2021-09-12 17 5
2021-09-12 19 5
2021-09-12 20 5
2021-09-12 21 4
2021-09-12 22 4
2020-10-12 00 14.5
2020-10-12 03 12
2020-10-12 04 10
2020-10-12 05 11.8
2020-10-12 07 10
2020-10-12 08 13
2020-10-12 09 11.2
2020-10-12 10 13
2020-10-12 16 12
2020-10-12 19 9
2020-10-12 20 12
2020-10-12 21 12
2020-10-12 22 8
2020-10-12 23 8
2021-10-12 00 7
2021-10-12 01 8
2021-10-12 03 11
2021-10-12 04 7
2021-10-12 05 7
2021-10-12 07 7
2021-10-12 12 7
2021-10-12 13 6
2021-10-12 14 6
2021-10-12 15 6.5
2021-10-12 16 6
2021-10-12 19 10
2021-10-12 20 9
2021-10-12 21 66
2021-10-12 22 37
2021-10-12 23 7.5
2020-11-12 00 7
2020-11-12 01 10
2020-11-12 05 20
2020-11-12 06 22.6666666666667
2020-11-12 07 26.5
2020-11-12 09 29
2020-11-12 10 28
2020-11-12 11 25
2020-11-12 12 26
2020-11-12 15 25
2020-11-12 16 25
2020-11-12 17 24
2020-11-12 19 22
2020-11-12 20 22
2020-11-12 21 22
2020-11-12 22 20.5
2021-11-12 12 10
2021-11-12 13 11
2021-11-12 14 13
2021-11-12 15 13
2021-11-12 17 14
2021-11-12 18 14
2021-11-12 19 15
2021-11-12 20 14.25
2021-11-12 21 15
2021-11-12 22 16.6666666666667
2021-11-12 23 18
2020-12-12 00 21
2020-12-12 01 24.6666666666667
2020-12-12 03 20
2020-12-12 04 19.5
2020-12-12 06 17
2020-12-12 08 17.5
2020-12-12 10 17
2020-12-12 13 15
2020-12-12 14 15.5
2020-12-12 16 15
2020-12-12 17 15
2020-12-12 18 14
2020-12-12 19 13
2020-12-12 20 14
2020-12-12 21 14
2020-12-12 23 13
2021-12-12 01 15.5
2021-12-12 03 20
2021-12-12 04 20
2021-12-12 05 22
2021-12-12 06 23
2021-12-12 08 23
2021-12-12 11 19
2021-12-12 12 18.3333333333333
2021-12-12 14 17
2021-12-12 16 12
2021-12-12 18 13
2021-12-12 19 13
2021-12-12 20 12
2021-12-12 21 11.5
2021-12-12 22 12
2020-01-13 00 516.5
2020-01-13 01 442.5
2020-01-13 02 433.416666666667
2020-01-13 03 493.583333333333
2020-01-13 04 562.75
2020-01-13 05 520.583333333333
2020-01-13 06 542
2020-01-13 07 568.25
2020-01-13 08 591.083333333333
2020-01-13 09 613.583333333333
2020-01-13 10 636.416666666667
2020-01-13 11 646
2020-01-13 12 575.166666666667
2020-01-13 13 678.833333333333
2020-01-13 14 522.083333333333
2020-01-13 15 610.083333333333
2020-01-13 16 611.916666666667
2020-01-13 17 627.166666666667
2020-01-13 18 547.083333333333
2020-01-13 19 547.666666666667
2020-01-13 20 563.583333333333
2020-01-13 21 560.75
2020-01-13 22 699.25
2020-01-13 23 647.5
2021-01-13 00 192
2021-01-13 01 21
2021-01-13 02 185
2021-01-13 03 158
2021-01-13 04 155
2021-01-13 05 191
2021-01-13 06 104
2021-01-13 07 33
2021-01-13 10 133
2021-01-13 11 32.6666666666667
2021-01-13 12 151
2021-01-13 13 158
2021-01-13 15 96
2021-01-13 16 107
2021-01-13 17 34
2021-01-13 19 36
2021-01-13 20 159
2021-01-13 21 167
2021-01-13 23 160
2020-02-13 00 56.5
2020-02-13 03 62
2020-02-13 04 66
2020-02-13 06 60
2020-02-13 08 61.5
2020-02-13 09 64
2020-02-13 11 69
2020-02-13 12 75
2020-02-13 13 74
2020-02-13 14 68
2020-02-13 15 65.3333333333333
2020-02-13 16 59
2020-02-13 18 56
2020-02-13 19 50
2020-02-13 21 46
2020-02-13 23 40.5
2020-03-13 00 109
2020-03-13 01 106
2020-03-13 03 102.333333333333
2020-03-13 04 102
2020-03-13 05 105
2020-03-13 06 102.2
2020-03-13 08 100
2020-03-13 09 96.5
2020-03-13 10 93
2020-03-13 11 95
2020-03-13 12 91
2020-03-13 15 72.4
2020-03-13 16 70.5
2020-03-13 17 63
2020-03-13 19 60
2020-03-13 20 56
2020-03-13 23 52
2020-04-13 00 112
2020-04-13 01 37
2020-04-13 02 80.3333333333333
2020-04-13 08 50
2020-04-13 09 50
2020-04-13 10 49
2020-04-13 12 49
2020-04-13 14 48
2020-04-13 17 45
2020-04-13 20 44
2020-04-13 23 49
2021-04-13 00 35
2021-04-13 01 32
2021-04-13 03 30.6666666666667
2021-04-13 04 29.5
2021-04-13 05 28.5
2021-04-13 07 29
2021-04-13 09 28.5
2021-04-13 12 29
2021-04-13 13 29
2021-04-13 14 31
2021-04-13 15 29
2021-04-13 16 30.5
2021-04-13 18 32
2021-04-13 19 32
2021-04-13 21 33
2021-04-13 22 30.6666666666667
2020-05-13 01 60
2020-05-13 02 45
2020-05-13 03 41
2020-05-13 04 41
2020-05-13 05 39.5
2020-05-13 06 39.3333333333333
2020-05-13 08 40
2020-05-13 09 42
2020-05-13 10 50
2020-05-13 11 29
2020-05-13 12 60
2020-05-13 13 58.5
2020-05-13 14 60
2020-05-13 15 59
2020-05-13 16 58
2020-05-13 17 56
2020-05-13 19 61
2020-05-13 22 61.5
2020-05-13 23 59
2021-05-13 03 13
2021-05-13 04 13
2021-05-13 05 13
2021-05-13 08 12.5
2021-05-13 09 12
2021-05-13 11 12
2021-05-13 12 12
2021-05-13 14 13
2021-05-13 15 12
2021-05-13 16 12.6666666666667
2021-05-13 17 11.3333333333333
2021-05-13 21 25.75
2021-05-13 22 26.5
2021-05-13 23 24
2020-06-13 01 31
2020-06-13 02 24
2020-06-13 03 18.3333333333333
2020-06-13 06 17.5
2020-06-13 07 14
2020-06-13 08 13.6666666666667
2020-06-13 09 13
2020-06-13 10 12
2020-06-13 11 12
2020-06-13 12 11.25
2020-06-13 13 11
2020-06-13 16 11
2020-06-13 17 10
2020-06-13 20 10
2020-06-13 21 11
2020-06-13 22 11
2020-06-13 23 17
2021-06-13 00 21
2021-06-13 01 18
2021-06-13 03 22.25
2021-06-13 04 13.3333333333333
2021-06-13 05 13
2021-06-13 07 13
2021-06-13 09 9
2021-06-13 10 9
2021-06-13 11 10
2021-06-13 12 9
2021-06-13 14 7
2021-06-13 15 7
2021-06-13 16 8
2021-06-13 17 7.25
2021-06-13 18 8
2021-06-13 19 7
2021-06-13 21 7.5
2021-06-13 22 8
2020-07-13 01 15
2020-07-13 02 15
2020-07-13 03 15
2020-07-13 04 15
2020-07-13 05 15
2020-07-13 06 15
2020-07-13 07 15
2020-07-13 09 15.25
2020-07-13 11 15
2020-07-13 12 31
2020-07-13 13 14
2020-07-13 14 14
2020-07-13 15 14
2020-07-13 16 14
2020-07-13 19 14
2020-07-13 22 15
2020-07-13 23 12
2021-07-13 00 21
2021-07-13 02 15
2021-07-13 03 9
2021-07-13 05 9
2021-07-13 06 10.6666666666667
2021-07-13 07 10
2021-07-13 09 11
2021-07-13 10 11
2021-07-13 12 12
2021-07-13 14 13.5
2021-07-13 15 14
2021-07-13 17 14.5
2021-07-13 18 16
2021-07-13 20 15.5
2021-07-13 21 17
2021-07-13 23 17.5
2020-08-13 01 3
2020-08-13 03 5
2020-08-13 08 7
2020-08-13 14 4
2020-08-13 15 4
2020-08-13 16 4
2020-08-13 17 4
2020-08-13 22 4
2020-08-13 23 4
2021-08-13 01 6
2021-08-13 02 6
2021-08-13 04 4
2021-08-13 08 4
2021-08-13 09 4.16666666666667
2021-08-13 10 5
2021-08-13 11 7
2021-08-13 12 8
2021-08-13 16 11.5
2021-08-13 17 11
2021-08-13 18 12
2021-08-13 19 20
2021-08-13 20 12
2021-08-13 21 12
2021-08-13 23 11
2020-09-13 00 15
2020-09-13 04 10
2020-09-13 05 10
2020-09-13 06 7
2020-09-13 08 9
2020-09-13 09 13
2020-09-13 10 9
2020-09-13 11 11
2020-09-13 15 13
2020-09-13 16 13
2020-09-13 17 13
2020-09-13 18 10
2020-09-13 19 8
2020-09-13 20 12
2021-09-13 00 3
2021-09-13 01 6
2021-09-13 03 5
2021-09-13 05 6
2021-09-13 07 4
2021-09-13 09 11.5
2021-09-13 11 4
2021-09-13 12 4
2021-09-13 13 4
2021-09-13 14 4
2021-09-13 15 4
2021-09-13 16 4
2021-09-13 21 276
2021-09-13 22 3
2021-09-13 23 3
2020-10-13 00 27
2020-10-13 04 82
2020-10-13 08 10.5
2020-10-13 09 11.6666666666667
2020-10-13 11 10
2020-10-13 12 10
2020-10-13 16 13
2020-10-13 17 13
2020-10-13 20 12
2020-10-13 21 12
2020-10-13 23 11
2021-10-13 00 7
2021-10-13 01 8
2021-10-13 02 7
2021-10-13 03 7.66666666666667
2021-10-13 04 9
2021-10-13 06 7
2021-10-13 07 7
2021-10-13 08 22
2021-10-13 09 8
2021-10-13 11 7
2021-10-13 12 7
2021-10-13 14 8
2021-10-13 15 8
2021-10-13 16 8
2021-10-13 19 9
2021-10-13 20 6
2021-10-13 21 6
2021-10-13 23 6
2020-11-13 00 18.2
2020-11-13 01 18
2020-11-13 02 17
2020-11-13 03 18
2020-11-13 04 17.5
2020-11-13 05 25
2020-11-13 09 20.5
2020-11-13 10 21
2020-11-13 11 22.5
2020-11-13 14 25.5
2020-11-13 15 24
2020-11-13 16 27
2020-11-13 17 23
2020-11-13 18 21
2020-11-13 20 20
2020-11-13 21 20.6666666666667
2020-11-13 22 17
2020-11-13 23 15
2021-11-13 00 18
2021-11-13 01 18
2021-11-13 02 19
2021-11-13 03 21
2021-11-13 05 18
2021-11-13 06 17.5
2021-11-13 07 18
2021-11-13 08 15
2021-11-13 09 15.6666666666667
2021-11-13 10 11
2021-11-13 12 9
2021-11-13 16 13
2021-11-13 22 12
2020-12-13 00 12.5
2020-12-13 01 13
2020-12-13 03 12
2020-12-13 04 11.5
2020-12-13 05 12
2020-12-13 06 11
2020-12-13 07 11
2020-12-13 08 12
2020-12-13 09 11
2020-12-13 10 11
2020-12-13 11 11
2020-12-13 19 14
2020-12-13 20 22
2020-12-13 21 24.25
2020-12-13 22 26
2020-12-13 23 29
2021-12-13 01 9
2021-12-13 02 10
2021-12-13 03 11
2021-12-13 04 11
2021-12-13 06 8
2021-12-13 09 8
2021-12-13 10 8
2021-12-13 12 9
2021-12-13 13 10
2021-12-13 17 7
2021-12-13 18 7
2021-12-13 19 7
2021-12-13 20 7
2021-12-13 21 7
2021-12-13 22 7
2021-12-13 23 7
2020-01-14 00 658.5
2020-01-14 01 634.333333333333
2020-01-14 02 562.833333333333
2020-01-14 03 646.083333333333
2020-01-14 04 672.666666666667
2020-01-14 05 674.5
2020-01-14 06 624.083333333333
2020-01-14 07 734.333333333333
2020-01-14 08 625.5
2020-01-14 09 623.5
2020-01-14 10 589.666666666667
2020-01-14 11 652.583333333333
2020-01-14 12 559.583333333333
2020-01-14 13 621.7
2020-01-14 14 582.5
2020-01-14 15 578.5
2020-01-14 16 620.166666666667
2020-01-14 17 626.75
2020-01-14 18 787.666666666667
2020-01-14 19 805.25
2020-01-14 20 767.083333333333
2020-01-14 21 773.333333333333
2020-01-14 22 830.416666666667
2020-01-14 23 897.666666666667
2021-01-14 00 124
2021-01-14 01 85.5
2021-01-14 02 83.5
2021-01-14 03 157
2021-01-14 04 132
2021-01-14 05 124
2021-01-14 07 90.5
2021-01-14 08 57.3333333333333
2021-01-14 09 18
2021-01-14 10 18
2021-01-14 12 17
2021-01-14 15 19.3333333333333
2021-01-14 18 23
2021-01-14 19 22
2021-01-14 21 31.6666666666667
2021-01-14 22 29
2021-01-14 23 30
2020-02-14 00 40
2020-02-14 01 39
2020-02-14 02 39.3333333333333
2020-02-14 03 36
2020-02-14 04 36
2020-02-14 05 37
2020-02-14 06 35
2020-02-14 07 34
2020-02-14 08 35
2020-02-14 09 33.3333333333333
2020-02-14 10 32
2020-02-14 11 31.6666666666667
2020-02-14 13 30.5
2020-02-14 14 29
2020-02-14 15 30
2020-02-14 16 30
2020-02-14 18 33
2020-02-14 20 34
2020-02-14 22 49
2020-03-14 00 50
2020-03-14 01 50
2020-03-14 02 47.5
2020-03-14 04 47
2020-03-14 05 48
2020-03-14 06 49
2020-03-14 07 47
2020-03-14 08 47
2020-03-14 11 46
2020-03-14 12 47
2020-03-14 14 45.25
2020-03-14 15 47
2020-03-14 16 50
2020-03-14 20 55
2020-03-14 22 58
2020-03-14 23 60.5
2020-04-14 00 53
2020-04-14 04 41
2020-04-14 07 39.5
2020-04-14 08 38
2020-04-14 09 38
2020-04-14 12 36
2020-04-14 15 31
2020-04-14 16 30.5
2020-04-14 20 28
2020-04-14 22 25
2020-04-14 23 25
2021-04-14 00 29
2021-04-14 02 29.5
2021-04-14 03 28
2021-04-14 04 29
2021-04-14 05 28
2021-04-14 06 28
2021-04-14 07 28
2021-04-14 08 27.5
2021-04-14 09 27
2021-04-14 10 28.5
2021-04-14 11 27
2021-04-14 12 25
2021-04-14 13 25
2021-04-14 14 24
2021-04-14 15 25
2021-04-14 16 24
2021-04-14 17 29
2021-04-14 18 31.5
2021-04-14 19 35
2021-04-14 21 39.6666666666667
2021-04-14 23 36
2020-05-14 00 57
2020-05-14 01 52
2020-05-14 02 57
2020-05-14 03 46
2020-05-14 04 49
2020-05-14 05 42
2020-05-14 07 38.5
2020-05-14 08 39.6666666666667
2020-05-14 09 41
2020-05-14 13 29
2020-05-14 14 28
2020-05-14 15 29
2020-05-14 16 30
2020-05-14 17 33.5
2020-05-14 19 40
2020-05-14 20 40
2020-05-14 22 37
2020-05-14 23 36.5
2021-05-14 01 25
2021-05-14 02 24.6666666666667
2021-05-14 03 22.5
2021-05-14 04 22
2021-05-14 05 19
2021-05-14 07 17.5
2021-05-14 08 15
2021-05-14 09 16
2021-05-14 12 14
2021-05-14 13 15
2021-05-14 15 15
2021-05-14 16 13.6666666666667
2021-05-14 18 13
2021-05-14 20 11
2021-05-14 21 14.5
2021-05-14 22 10
2020-06-14 00 9
2020-06-14 01 9
2020-06-14 02 9
2020-06-14 04 9
2020-06-14 06 9
2020-06-14 08 9
2020-06-14 09 9
2020-06-14 10 8
2020-06-14 11 8
2020-06-14 15 8
2020-06-14 16 9
2020-06-14 17 11
2020-06-14 19 10.6666666666667
2020-06-14 20 14
2020-06-14 21 11
2020-06-14 23 10
2021-06-14 00 5
2021-06-14 02 5
2021-06-14 03 5
2021-06-14 05 5
2021-06-14 11 8
2021-06-14 13 5
2021-06-14 15 6
2021-06-14 16 5
2021-06-14 17 4
2021-06-14 18 7
2021-06-14 19 7
2021-06-14 20 8
2021-06-14 21 10
2020-07-14 00 15
2020-07-14 01 13.3333333333333
2020-07-14 02 13.8
2020-07-14 03 14
2020-07-14 04 12.3333333333333
2020-07-14 05 13
2020-07-14 07 12.6666666666667
2020-07-14 08 13
2020-07-14 09 12
2020-07-14 12 12
2020-07-14 13 12
2020-07-14 17 12
2020-07-14 18 12
2020-07-14 19 12
2020-07-14 20 13
2020-07-14 21 14
2020-07-14 23 14
2021-07-14 00 18.5
2021-07-14 01 18
2021-07-14 02 17.5
2021-07-14 03 17.5
2021-07-14 05 18
2021-07-14 06 18
2021-07-14 07 17.6666666666667
2021-07-14 08 18.25
2021-07-14 10 18
2021-07-14 12 22
2021-07-14 13 19.5
2021-07-14 14 18.6666666666667
2021-07-14 15 20
2021-07-14 17 23
2021-07-14 18 21
2021-07-14 20 31
2021-07-14 21 29
2021-07-14 22 31
2021-07-14 23 29
2020-08-14 00 4
2020-08-14 05 6
2020-08-14 07 6
2020-08-14 09 5
2020-08-14 12 5.33333333333333
2020-08-14 13 5.5
2020-08-14 14 5
2020-08-14 15 6
2020-08-14 17 5.5
2020-08-14 18 6
2020-08-14 20 6
2020-08-14 22 6
2020-08-14 23 6
2021-08-14 01 12
2021-08-14 03 15.5
2021-08-14 05 10
2021-08-14 07 10.5
2021-08-14 09 10
2021-08-14 11 9
2021-08-14 12 10
2021-08-14 13 10
2021-08-14 14 12
2021-08-14 15 11
2021-08-14 16 11
2021-08-14 17 11
2021-08-14 18 10.5
2021-08-14 19 9.5
2021-08-14 20 8
2021-08-14 21 8
2021-08-14 23 8.5
2020-09-14 02 10
2020-09-14 09 18
2020-09-14 11 19
2020-09-14 12 19
2020-09-14 16 23
2020-09-14 20 17
2020-09-14 22 18
2021-09-14 00 3
2021-09-14 01 3
2021-09-14 02 5
2021-09-14 04 11.3333333333333
2021-09-14 05 3
2021-09-14 06 3
2021-09-14 07 3
2021-09-14 09 3
2021-09-14 10 3
2021-09-14 13 4
2021-09-14 14 4
2021-09-14 15 4
2021-09-14 19 4
2021-09-14 20 4
2021-09-14 21 3.66666666666667
2021-09-14 22 3.71428571428571
2021-09-14 23 3.8
2020-10-14 00 13
2020-10-14 01 13
2020-10-14 02 13.5
2020-10-14 03 14
2020-10-14 04 13.5
2020-10-14 05 13
2020-10-14 07 13
2020-10-14 08 14
2020-10-14 10 13.6666666666667
2020-10-14 13 16.3333333333333
2020-10-14 14 16
2020-10-14 15 18
2020-10-14 16 17
2020-10-14 17 20
2020-10-14 18 20.3333333333333
2020-10-14 19 18
2020-10-14 20 17
2020-10-14 21 17
2020-10-14 22 18
2021-10-14 00 26
2021-10-14 01 6
2021-10-14 02 6
2021-10-14 04 9
2021-10-14 05 9
2021-10-14 07 8
2021-10-14 10 10
2021-10-14 12 7
2021-10-14 14 20
2021-10-14 19 9
2021-10-14 21 11
2020-11-14 00 13
2020-11-14 01 12
2020-11-14 03 11
2020-11-14 04 10
2020-11-14 05 10
2020-11-14 11 8
2020-11-14 12 8
2020-11-14 14 9
2020-11-14 18 12
2020-11-14 20 13.5
2020-11-14 21 18
2020-11-14 22 22.5
2020-11-14 23 25.5
2021-11-14 02 12
2021-11-14 03 12
2021-11-14 04 10
2021-11-14 05 10
2021-11-14 08 9
2021-11-14 09 7
2021-11-14 12 8
2021-11-14 16 10
2021-11-14 17 11
2021-11-14 19 6
2021-11-14 20 6
2021-11-14 21 8
2020-12-14 00 32
2020-12-14 01 35
2020-12-14 02 36.5
2020-12-14 03 36
2020-12-14 04 36.5
2020-12-14 05 36
2020-12-14 07 34
2020-12-14 08 36.3333333333333
2020-12-14 09 35
2020-12-14 10 36
2020-12-14 12 36
2020-12-14 13 34
2020-12-14 14 33
2020-12-14 16 28.5
2020-12-14 17 28
2020-12-14 18 25
2020-12-14 21 22
2020-12-14 22 22
2020-12-14 23 20
2021-12-14 06 7
2021-12-14 07 7
2021-12-14 08 7.5
2021-12-14 16 8.4
2021-12-14 17 7.5
2021-12-14 20 9
2020-01-15 00 899.583333333333
2020-01-15 01 837.833333333333
2020-01-15 02 889.333333333333
2020-01-15 03 951
2020-01-15 04 939.833333333333
2020-01-15 05 873.75
2020-01-15 06 889.75
2020-01-15 07 839.833333333333
2020-01-15 08 819
2020-01-15 09 927.416666666667
2020-01-15 10 899.75
2020-01-15 11 917.166666666667
2020-01-15 12 943.666666666667
2020-01-15 13 883.5
2020-01-15 14 919.916666666667
2020-01-15 15 893.833333333333
2020-01-15 16 808.083333333333
2020-01-15 17 783.833333333333
2020-01-15 18 824.583333333333
2020-01-15 19 709.166666666667
2020-01-15 20 839.166666666667
2020-01-15 21 838.916666666667
2020-01-15 22 778.583333333333
2020-01-15 23 732.25
2021-01-15 01 31.5
2021-01-15 02 30
2021-01-15 03 28.6666666666667
2021-01-15 04 26
2021-01-15 06 23
2021-01-15 08 20
